Protein,Function,Is Cancer,Result test 1
Prot_55,Func_0016020,0,nonCancer
Prot_55,Func_0031410,0,nonCancer
Prot_56,Func_0015222,0,nonCancer
Prot_56,Func_0005829,0,nonCancer
Prot_56,Func_0019811,0,nonCancer
Prot_56,Func_0008022,0,nonCancer
Prot_56,Func_0005335,0,nonCancer
Prot_56,Func_0008504,0,nonCancer
Prot_56,Func_0051610,0,nonCancer
Prot_56,Func_0045121,0,nonCancer
Prot_56,Func_0005886,0,nonCancer
Prot_56,Func_0006837,0,nonCancer
Prot_56,Func_0042803,0,nonCancer
Prot_56,Func_0001504,0,nonCancer
Prot_56,Func_0015844,0,nonCancer
Prot_56,Func_0005887,0,nonCancer
Prot_56,Func_0009636,0,nonCancer
Prot_56,Func_0005515,0,nonCancer
Prot_56,Func_0015293,0,nonCancer
Prot_56,Func_0005624,0,nonCancer
Prot_56,Func_0021794,0,nonCancer
Prot_57,Func_0004843,0,nonCancer
Prot_57,Func_0016579,0,nonCancer
Prot_57,Func_0004197,0,nonCancer
Prot_57,Func_0004221,0,nonCancer
Prot_57,Func_0044419,0,nonCancer
Prot_57,Func_0002039,0,nonCancer
Prot_57,Func_0008022,0,nonCancer
Prot_57,Func_0006511,0,nonCancer
Prot_57,Func_0008233,0,nonCancer
Prot_57,Func_0005515,0,nonCancer
Prot_57,Func_0005634,0,nonCancer
Prot_58,Func_0043565,0,nonCancer
Prot_58,Func_0006355,0,nonCancer
Prot_58,Func_0010628,0,nonCancer
Prot_58,Func_0003700,0,nonCancer
Prot_58,Func_0005634,0,nonCancer
Prot_58,Func_0030900,0,nonCancer
Prot_58,Func_0022011,0,nonCancer
Prot_58,Func_0008544,0,nonCancer
Prot_58,Func_0016563,0,nonCancer
Prot_58,Func_0008366,0,nonCancer
Prot_58,Func_0005667,0,nonCancer
Prot_58,Func_0014044,0,nonCancer
Prot_58,Func_0030216,0,nonCancer
Prot_59,Func_0007193,0,nonCancer
Prot_59,Func_0004930,0,nonCancer
Prot_59,Func_0006955,0,nonCancer
Prot_59,Func_0007186,0,nonCancer
Prot_59,Func_0004986,0,nonCancer
Prot_59,Func_0007187,0,nonCancer
Prot_59,Func_0005886,0,nonCancer
Prot_59,Func_0005887,0,nonCancer
Prot_59,Func_0004872,0,nonCancer
Prot_59,Func_0005515,0,nonCancer
Prot_59,Func_0007218,0,nonCancer
Prot_59,Func_0007165,0,nonCancer
Prot_59,Func_0008344,0,nonCancer
Prot_59,Func_0005624,0,nonCancer
Prot_60,Func_0043065,0,nonCancer
Prot_60,Func_0003756,0,nonCancer
Prot_60,Func_0045454,0,nonCancer
Prot_60,Func_0004629,0,nonCancer
Prot_60,Func_0042470,0,nonCancer
Prot_60,Func_0016853,0,nonCancer
Prot_60,Func_0004197,0,nonCancer
Prot_60,Func_0006606,0,nonCancer
Prot_60,Func_0006621,0,nonCancer
Prot_60,Func_0005515,0,nonCancer
Prot_60,Func_0005788,0,nonCancer
Prot_60,Func_0005783,0,nonCancer
Prot_60,Func_0007165,0,nonCancer
Prot_62,Func_0046872,0,nonCancer
Prot_62,Func_0007212,0,nonCancer
Prot_62,Func_0003700,0,nonCancer
Prot_62,Func_0008270,0,nonCancer
Prot_62,Func_0006357,0,nonCancer
Prot_62,Func_0005622,0,nonCancer
Prot_62,Func_0005634,0,nonCancer
Prot_62,Func_0045449,0,nonCancer
Prot_63,Func_0005539,0,nonCancer
Prot_63,Func_0047485,0,nonCancer
Prot_63,Func_0030198,0,nonCancer
Prot_63,Func_0050840,0,nonCancer
Prot_63,Func_0001890,0,nonCancer
Prot_63,Func_0009612,0,nonCancer
Prot_63,Func_0005518,0,nonCancer
Prot_63,Func_0005576,0,nonCancer
Prot_63,Func_0032496,0,nonCancer
Prot_63,Func_0019800,0,nonCancer
Prot_63,Func_0009887,0,nonCancer
Prot_63,Func_0001822,0,nonCancer
Prot_63,Func_0007568,0,nonCancer
Prot_63,Func_0005578,0,nonCancer
Prot_63,Func_0007519,0,nonCancer
Prot_63,Func_0042060,0,nonCancer
Prot_64,Func_0005694,0,cancer
Prot_64,Func_0000775,0,cancer
Prot_64,Func_0043240,0,cancer
Prot_64,Func_0003677,0,cancer
Prot_64,Func_0006281,0,cancer
Prot_64,Func_0005515,0,cancer
Prot_64,Func_0005634,0,cancer
Prot_65,Func_0006897,0,nonCancer
Prot_65,Func_0015031,0,nonCancer
Prot_65,Func_0005737,0,nonCancer
Prot_65,Func_0005515,0,nonCancer
Prot_65,Func_0007154,0,nonCancer
Prot_65,Func_0035091,0,nonCancer
Prot_69,Func_0008219,0,nonCancer
Prot_69,Func_0005794,0,nonCancer
Prot_69,Func_0016070,0,nonCancer
Prot_69,Func_0034063,0,nonCancer
Prot_69,Func_0008022,0,nonCancer
Prot_69,Func_0006417,0,nonCancer
Prot_69,Func_0005737,0,nonCancer
Prot_69,Func_0030529,0,nonCancer
Prot_69,Func_0033962,0,nonCancer
Prot_69,Func_0040015,0,nonCancer
Prot_69,Func_0003723,0,nonCancer
Prot_69,Func_0048471,0,nonCancer
Prot_69,Func_0005802,0,nonCancer
Prot_69,Func_0050658,0,nonCancer
Prot_69,Func_0010494,0,nonCancer
Prot_69,Func_0005844,0,nonCancer
Prot_69,Func_0005515,0,nonCancer
Prot_70,Func_0030054,0,nonCancer
Prot_70,Func_0045202,0,nonCancer
Prot_70,Func_0006979,0,nonCancer
Prot_70,Func_0042113,0,nonCancer
Prot_70,Func_0005886,0,nonCancer
Prot_70,Func_0016021,0,nonCancer
Prot_70,Func_0030425,0,nonCancer
Prot_70,Func_0042391,0,nonCancer
Prot_70,Func_0006811,0,nonCancer
Prot_70,Func_0001508,0,nonCancer
Prot_70,Func_0050877,0,nonCancer
Prot_70,Func_0015464,0,nonCancer
Prot_70,Func_0043025,0,nonCancer
Prot_70,Func_0007165,0,nonCancer
Prot_70,Func_0005624,0,nonCancer
Prot_70,Func_0019233,0,nonCancer
Prot_70,Func_0042166,0,nonCancer
Prot_70,Func_0051899,0,nonCancer
Prot_70,Func_0035094,0,nonCancer
Prot_70,Func_0050890,0,nonCancer
Prot_70,Func_0005216,0,nonCancer
Prot_70,Func_0009897,0,nonCancer
Prot_70,Func_0005892,0,nonCancer
Prot_70,Func_0006281,0,nonCancer
Prot_70,Func_0014059,0,nonCancer
Prot_70,Func_0035095,0,nonCancer
Prot_70,Func_0004889,0,nonCancer
Prot_70,Func_0001666,0,nonCancer
Prot_70,Func_0005230,0,nonCancer
Prot_70,Func_0045211,0,nonCancer
Prot_70,Func_0007268,0,nonCancer
Prot_70,Func_0007271,0,nonCancer
Prot_70,Func_0060080,0,nonCancer
Prot_70,Func_0006816,0,nonCancer
Prot_71,Func_0005515,0,nonCancer
Prot_71,Func_0005737,0,nonCancer
Prot_72,Func_0005743,0,cancer
Prot_72,Func_0005739,0,cancer
Prot_72,Func_0008285,0,cancer
Prot_72,Func_0016481,0,cancer
Prot_72,Func_0045449,0,cancer
Prot_72,Func_0005634,0,cancer
Prot_72,Func_0042981,0,cancer
Prot_72,Func_0005654,0,cancer
Prot_72,Func_0016563,0,cancer
Prot_72,Func_0005887,0,cancer
Prot_72,Func_0016575,0,cancer
Prot_72,Func_0016564,0,cancer
Prot_72,Func_0005515,0,cancer
Prot_72,Func_0006260,0,cancer
Prot_72,Func_0016020,0,cancer
Prot_72,Func_0007165,0,cancer
Prot_74,Func_0048642,0,nonCancer
Prot_74,Func_0008584,0,nonCancer
Prot_74,Func_0006355,0,nonCancer
Prot_74,Func_0003730,0,nonCancer
Prot_74,Func_0003700,0,nonCancer
Prot_74,Func_0009409,0,nonCancer
Prot_74,Func_0003702,0,nonCancer
Prot_74,Func_0009566,0,nonCancer
Prot_74,Func_0003697,0,nonCancer
Prot_74,Func_0005737,0,nonCancer
Prot_74,Func_0005634,0,nonCancer
Prot_74,Func_0043066,0,nonCancer
Prot_74,Func_0000122,0,nonCancer
Prot_74,Func_0031100,0,nonCancer
Prot_74,Func_0001701,0,nonCancer
Prot_74,Func_0005921,0,nonCancer
Prot_74,Func_0003714,0,nonCancer
Prot_74,Func_0007283,0,nonCancer
Prot_74,Func_0005844,0,nonCancer
Prot_74,Func_0046622,0,nonCancer
Prot_74,Func_0005515,0,nonCancer
Prot_74,Func_0003690,0,nonCancer
Prot_76,Func_0046872,0,nonCancer
Prot_76,Func_0006355,0,nonCancer
Prot_76,Func_0016568,0,nonCancer
Prot_76,Func_0008270,0,nonCancer
Prot_76,Func_0003677,0,nonCancer
Prot_76,Func_0005622,0,nonCancer
Prot_76,Func_0005515,0,nonCancer
Prot_76,Func_0005634,0,nonCancer
Prot_77,Func_0046872,0,cancer
Prot_77,Func_0043065,0,cancer
Prot_77,Func_0003674,0,cancer
Prot_77,Func_0008285,0,cancer
Prot_77,Func_0045930,0,cancer
Prot_77,Func_0006917,0,cancer
Prot_77,Func_0008270,0,cancer
Prot_77,Func_0005737,0,cancer
Prot_77,Func_0005515,0,cancer
Prot_77,Func_0005622,0,cancer
Prot_77,Func_0005634,0,cancer
Prot_78,Func_0045722,0,cancer
Prot_78,Func_0006397,0,cancer
Prot_78,Func_0006094,0,cancer
Prot_78,Func_0042594,0,cancer
Prot_78,Func_0003677,0,cancer
Prot_78,Func_0043193,0,cancer
Prot_78,Func_0006461,0,cancer
Prot_78,Func_0045941,0,cancer
Prot_78,Func_0030374,0,cancer
Prot_78,Func_0050821,0,cancer
Prot_78,Func_0051091,0,cancer
Prot_78,Func_0045893,0,cancer
Prot_78,Func_0035066,0,cancer
Prot_78,Func_0016922,0,cancer
Prot_78,Func_0022904,0,cancer
Prot_78,Func_0046321,0,cancer
Prot_78,Func_0005665,0,cancer
Prot_78,Func_0045944,0,cancer
Prot_78,Func_0005829,0,cancer
Prot_78,Func_0006367,0,cancer
Prot_78,Func_0003713,0,cancer
Prot_78,Func_0045333,0,cancer
Prot_78,Func_0030521,0,cancer
Prot_78,Func_0001678,0,cancer
Prot_78,Func_0005634,0,cancer
Prot_78,Func_0008134,0,cancer
Prot_78,Func_0007586,0,cancer
Prot_78,Func_0019395,0,cancer
Prot_78,Func_0016455,0,cancer
Prot_78,Func_0003723,0,cancer
Prot_78,Func_0008380,0,cancer
Prot_78,Func_0001659,0,cancer
Prot_78,Func_0007005,0,cancer
Prot_78,Func_0005515,0,cancer
Prot_78,Func_0050681,0,cancer
Prot_78,Func_0050873,0,cancer
Prot_78,Func_0000166,0,cancer
Prot_79,Func_0007243,0,nonCancer
Prot_79,Func_0000287,0,nonCancer
Prot_79,Func_0005829,0,nonCancer
Prot_79,Func_0016301,0,nonCancer
Prot_79,Func_0016740,0,nonCancer
Prot_79,Func_0005737,0,nonCancer
Prot_79,Func_0005654,0,nonCancer
Prot_79,Func_0004674,0,nonCancer
Prot_79,Func_0005524,0,nonCancer
Prot_79,Func_0006468,0,nonCancer
Prot_79,Func_0005515,0,nonCancer
Prot_79,Func_0000166,0,nonCancer
Prot_79,Func_0007165,0,nonCancer
Prot_80,Func_0016887,0,nonCancer
Prot_80,Func_0046872,0,nonCancer
Prot_80,Func_0005516,0,nonCancer
Prot_80,Func_0032011,0,nonCancer
Prot_80,Func_0007266,0,nonCancer
Prot_80,Func_0031941,0,nonCancer
Prot_80,Func_0043008,0,nonCancer
Prot_80,Func_0005625,0,nonCancer
Prot_80,Func_0015629,0,nonCancer
Prot_80,Func_0005096,0,nonCancer
Prot_80,Func_0042803,0,nonCancer
Prot_80,Func_0000146,0,nonCancer
Prot_80,Func_0001726,0,nonCancer
Prot_80,Func_0005938,0,nonCancer
Prot_80,Func_0003779,0,nonCancer
Prot_80,Func_0005622,0,nonCancer
Prot_80,Func_0030048,0,nonCancer
Prot_80,Func_0007165,0,nonCancer
Prot_80,Func_0017048,0,nonCancer
Prot_80,Func_0030898,0,nonCancer
Prot_80,Func_0051015,0,nonCancer
Prot_80,Func_0016459,0,nonCancer
Prot_80,Func_0030027,0,nonCancer
Prot_80,Func_0030036,0,nonCancer
Prot_80,Func_0005100,0,nonCancer
Prot_80,Func_0005737,0,nonCancer
Prot_80,Func_0043531,0,nonCancer
Prot_80,Func_0048471,0,nonCancer
Prot_80,Func_0005524,0,nonCancer
Prot_80,Func_0008270,0,nonCancer
Prot_80,Func_0006200,0,nonCancer
Prot_80,Func_0005515,0,nonCancer
Prot_80,Func_0000166,0,nonCancer
Prot_81,Func_0003676,0,nonCancer
Prot_81,Func_0035051,0,nonCancer
Prot_81,Func_0051150,0,nonCancer
Prot_81,Func_0045987,0,nonCancer
Prot_81,Func_0010552,0,nonCancer
Prot_81,Func_0005515,0,nonCancer
Prot_81,Func_0005634,0,nonCancer
Prot_81,Func_0045449,0,nonCancer
Prot_81,Func_0008134,0,nonCancer
Prot_82,Func_0005576,0,cancer
Prot_82,Func_0005509,0,cancer
Prot_82,Func_0030198,0,cancer
Prot_82,Func_0045595,0,cancer
Prot_82,Func_0005578,0,cancer
Prot_82,Func_0007416,0,cancer
Prot_82,Func_0007165,0,cancer
Prot_83,Func_0030335,0,nonCancer
Prot_83,Func_0031528,0,nonCancer
Prot_83,Func_0032534,0,nonCancer
Prot_83,Func_0030027,0,nonCancer
Prot_83,Func_0005737,0,nonCancer
Prot_83,Func_0005886,0,nonCancer
Prot_83,Func_0001726,0,nonCancer
Prot_83,Func_0007162,0,nonCancer
Prot_83,Func_0050900,0,nonCancer
Prot_83,Func_0072175,0,nonCancer
Prot_83,Func_0005887,0,nonCancer
Prot_83,Func_0016324,0,nonCancer
Prot_83,Func_0030175,0,nonCancer
Prot_83,Func_0005515,0,nonCancer
Prot_83,Func_0033634,0,nonCancer
Prot_84,Func_0003674,0,nonCancer
Prot_84,Func_0016021,0,nonCancer
Prot_84,Func_0006606,0,nonCancer
Prot_84,Func_0005737,0,nonCancer
Prot_84,Func_0016020,0,nonCancer
Prot_84,Func_0005634,0,nonCancer
Prot_85,Func_0005829,0,nonCancer
Prot_85,Func_0008624,0,nonCancer
Prot_85,Func_0005576,0,nonCancer
Prot_85,Func_0042981,0,nonCancer
Prot_85,Func_0005886,0,nonCancer
Prot_85,Func_0006915,0,nonCancer
Prot_85,Func_0006917,0,nonCancer
Prot_85,Func_0007166,0,nonCancer
Prot_85,Func_0005887,0,nonCancer
Prot_85,Func_0004872,0,nonCancer
Prot_85,Func_0005031,0,nonCancer
Prot_85,Func_0005515,0,nonCancer
Prot_85,Func_0007165,0,nonCancer
Prot_86,Func_0030425,0,nonCancer
Prot_86,Func_0005856,0,nonCancer
Prot_86,Func_0003779,0,nonCancer
Prot_86,Func_0007626,0,nonCancer
Prot_86,Func_0007628,0,nonCancer
Prot_86,Func_0030036,0,nonCancer
Prot_86,Func_0016358,0,nonCancer
Prot_86,Func_0005515,0,nonCancer
Prot_86,Func_0021680,0,nonCancer
Prot_86,Func_0005737,0,nonCancer
Prot_86,Func_0043025,0,nonCancer
Prot_87,Func_0005739,0,nonCancer
Prot_87,Func_0004129,0,nonCancer
Prot_87,Func_0009055,0,nonCancer
Prot_87,Func_0005746,0,nonCancer
Prot_87,Func_0016020,0,nonCancer
Prot_88,Func_0010033,0,nonCancer
Prot_88,Func_0046872,0,nonCancer
Prot_88,Func_0032849,0,nonCancer
Prot_88,Func_0045177,0,nonCancer
Prot_88,Func_0006730,0,nonCancer
Prot_88,Func_0002009,0,nonCancer
Prot_88,Func_0030424,0,nonCancer
Prot_88,Func_0016323,0,nonCancer
Prot_88,Func_0015670,0,nonCancer
Prot_88,Func_0005615,0,nonCancer
Prot_88,Func_0001822,0,nonCancer
Prot_88,Func_0010043,0,nonCancer
Prot_88,Func_0045672,0,nonCancer
Prot_88,Func_0005829,0,nonCancer
Prot_88,Func_0004089,0,nonCancer
Prot_88,Func_0016829,0,nonCancer
Prot_88,Func_0045780,0,nonCancer
Prot_88,Func_0043627,0,nonCancer
Prot_88,Func_0042475,0,nonCancer
Prot_88,Func_0046903,0,nonCancer
Prot_88,Func_0005737,0,nonCancer
Prot_88,Func_0005634,0,nonCancer
Prot_88,Func_0006950,0,nonCancer
Prot_88,Func_0005902,0,nonCancer
Prot_88,Func_0008270,0,nonCancer
Prot_88,Func_0005515,0,nonCancer
Prot_88,Func_0009268,0,nonCancer
Prot_89,Func_0000153,0,nonCancer
Prot_89,Func_0016567,0,nonCancer
Prot_89,Func_0006612,0,nonCancer
Prot_89,Func_0005829,0,nonCancer
Prot_89,Func_0006464,0,nonCancer
Prot_89,Func_0000045,0,nonCancer
Prot_89,Func_0019787,0,nonCancer
Prot_89,Func_0019899,0,nonCancer
Prot_89,Func_0015031,0,nonCancer
Prot_89,Func_0005737,0,nonCancer
Prot_89,Func_0005515,0,nonCancer
Prot_89,Func_0006914,0,nonCancer
Prot_90,Func_0040008,0,nonCancer
Prot_90,Func_0045449,0,nonCancer
Prot_90,Func_0005634,0,nonCancer
Prot_92,Func_0008289,0,nonCancer
Prot_92,Func_0030136,0,nonCancer
Prot_92,Func_0048471,0,nonCancer
Prot_92,Func_0005737,0,nonCancer
Prot_92,Func_0005634,0,nonCancer
Prot_92,Func_0031410,0,nonCancer
Prot_93,Func_0005515,0,nonCancer
Prot_96,Func_0022627,0,nonCancer
Prot_96,Func_0005829,0,nonCancer
Prot_96,Func_0006412,0,nonCancer
Prot_96,Func_0043022,0,nonCancer
Prot_96,Func_0005737,0,nonCancer
Prot_96,Func_0005634,0,nonCancer
Prot_96,Func_0005840,0,nonCancer
Prot_96,Func_0006414,0,nonCancer
Prot_96,Func_0003735,0,nonCancer
Prot_96,Func_0005886,0,nonCancer
Prot_96,Func_0004872,0,nonCancer
Prot_96,Func_0005622,0,nonCancer
Prot_96,Func_0007155,0,nonCancer
Prot_97,Func_0005739,0,nonCancer
Prot_97,Func_0046872,0,nonCancer
Prot_97,Func_0018149,0,nonCancer
Prot_97,Func_0003810,0,nonCancer
Prot_97,Func_0051260,0,nonCancer
Prot_97,Func_0001974,0,nonCancer
Prot_97,Func_0019904,0,nonCancer
Prot_97,Func_0016740,0,nonCancer
Prot_97,Func_0005525,0,nonCancer
Prot_97,Func_0018153,0,nonCancer
Prot_97,Func_0008415,0,nonCancer
Prot_97,Func_0005886,0,nonCancer
Prot_97,Func_0045785,0,nonCancer
Prot_97,Func_0006917,0,nonCancer
Prot_97,Func_0050729,0,nonCancer
Prot_97,Func_0043123,0,nonCancer
Prot_97,Func_0060662,0,nonCancer
Prot_97,Func_0060445,0,nonCancer
Prot_97,Func_0051482,0,nonCancer
Prot_97,Func_0005515,0,nonCancer
Prot_97,Func_0048661,0,nonCancer
Prot_98,Func_0007049,0,nonCancer
Prot_98,Func_0005515,0,nonCancer
Prot_98,Func_0005737,0,nonCancer
Prot_98,Func_0005634,0,nonCancer
Prot_99,Func_0046872,0,nonCancer
Prot_99,Func_0008270,0,nonCancer
Prot_99,Func_0005622,0,nonCancer
Prot_99,Func_0005634,0,nonCancer
Prot_100,Func_0055085,0,nonCancer
Prot_100,Func_0016021,0,nonCancer
Prot_100,Func_0006813,0,nonCancer
Prot_100,Func_0008016,0,nonCancer
Prot_100,Func_0006811,0,nonCancer
Prot_100,Func_0008076,0,nonCancer
Prot_100,Func_0005244,0,nonCancer
Prot_100,Func_0016020,0,nonCancer
Prot_100,Func_0005515,0,nonCancer
Prot_100,Func_0005251,0,nonCancer
Prot_101,Func_0005739,0,nonCancer
Prot_101,Func_0016874,0,nonCancer
Prot_101,Func_0005524,0,nonCancer
Prot_101,Func_0006438,0,nonCancer
Prot_101,Func_0004832,0,nonCancer
Prot_101,Func_0005737,0,nonCancer
Prot_101,Func_0000166,0,nonCancer
Prot_102,Func_0005576,0,nonCancer
Prot_102,Func_0005625,0,nonCancer
Prot_102,Func_0005615,0,nonCancer
Prot_102,Func_0006955,0,nonCancer
Prot_102,Func_0006954,0,nonCancer
Prot_102,Func_0008009,0,nonCancer
Prot_102,Func_0006935,0,nonCancer
Prot_103,Func_0005654,0,nonCancer
Prot_103,Func_0015036,0,nonCancer
Prot_103,Func_0008022,0,nonCancer
Prot_103,Func_0001674,0,nonCancer
Prot_103,Func_0005730,0,nonCancer
Prot_103,Func_0005515,0,nonCancer
Prot_103,Func_0015030,0,nonCancer
Prot_103,Func_0005634,0,nonCancer
Prot_104,Func_0004930,0,nonCancer
Prot_104,Func_0048786,0,nonCancer
Prot_104,Func_0007194,0,nonCancer
Prot_104,Func_0010855,0,nonCancer
Prot_104,Func_0001642,0,nonCancer
Prot_104,Func_0007608,0,nonCancer
Prot_104,Func_0030424,0,nonCancer
Prot_104,Func_0014050,0,nonCancer
Prot_104,Func_0005886,0,nonCancer
Prot_104,Func_0016021,0,nonCancer
Prot_104,Func_0030425,0,nonCancer
Prot_104,Func_0032279,0,nonCancer
Prot_104,Func_0043198,0,nonCancer
Prot_104,Func_0005938,0,nonCancer
Prot_104,Func_0005887,0,nonCancer
Prot_104,Func_0030165,0,nonCancer
Prot_104,Func_0050896,0,nonCancer
Prot_104,Func_0007165,0,nonCancer
Prot_104,Func_0016595,0,nonCancer
Prot_104,Func_0007186,0,nonCancer
Prot_104,Func_0008066,0,nonCancer
Prot_104,Func_0001662,0,nonCancer
Prot_104,Func_0045211,0,nonCancer
Prot_104,Func_0007605,0,nonCancer
Prot_104,Func_0007268,0,nonCancer
Prot_104,Func_0005509,0,nonCancer
Prot_104,Func_0030818,0,nonCancer
Prot_104,Func_0070905,0,nonCancer
Prot_104,Func_0004872,0,nonCancer
Prot_105,Func_0046872,0,nonCancer
Prot_105,Func_0016021,0,nonCancer
Prot_105,Func_0016874,0,nonCancer
Prot_105,Func_0008270,0,nonCancer
Prot_105,Func_0016020,0,nonCancer
Prot_105,Func_0005515,0,nonCancer
Prot_106,Func_0003676,0,nonCancer
Prot_106,Func_0006397,0,nonCancer
Prot_106,Func_0006915,0,nonCancer
Prot_106,Func_0008380,0,nonCancer
Prot_106,Func_0000381,0,nonCancer
Prot_106,Func_0003729,0,nonCancer
Prot_106,Func_0016607,0,nonCancer
Prot_106,Func_0005515,0,nonCancer
Prot_106,Func_0005737,0,nonCancer
Prot_106,Func_0000166,0,nonCancer
Prot_106,Func_0005634,0,nonCancer
Prot_107,Func_0005739,0,nonCancer
Prot_107,Func_0004791,0,nonCancer
Prot_107,Func_0016491,0,nonCancer
Prot_107,Func_0045454,0,nonCancer
Prot_107,Func_0050661,0,nonCancer
Prot_107,Func_0042803,0,nonCancer
Prot_107,Func_0050660,0,nonCancer
Prot_107,Func_0055114,0,nonCancer
Prot_107,Func_0010269,0,nonCancer
Prot_107,Func_0005737,0,nonCancer
Prot_107,Func_0000305,0,nonCancer
Prot_108,Func_0035315,0,nonCancer
Prot_108,Func_0005829,0,nonCancer
Prot_108,Func_0005789,0,nonCancer
Prot_108,Func_0045580,0,nonCancer
Prot_108,Func_0030198,0,nonCancer
Prot_108,Func_0030855,0,nonCancer
Prot_108,Func_0005737,0,nonCancer
Prot_108,Func_0050777,0,nonCancer
Prot_108,Func_0005576,0,nonCancer
Prot_108,Func_0004867,0,nonCancer
Prot_108,Func_0042640,0,nonCancer
Prot_108,Func_0030414,0,nonCancer
Prot_108,Func_0048471,0,nonCancer
Prot_108,Func_0016525,0,nonCancer
Prot_108,Func_0005938,0,nonCancer
Prot_108,Func_0042599,0,nonCancer
Prot_108,Func_0009913,0,nonCancer
Prot_108,Func_0005783,0,nonCancer
Prot_110,Func_0046872,0,nonCancer
Prot_110,Func_0016810,0,nonCancer
Prot_110,Func_0009165,0,nonCancer
Prot_110,Func_0006220,0,nonCancer
Prot_110,Func_0008270,0,nonCancer
Prot_110,Func_0004132,0,nonCancer
Prot_111,Func_0016021,0,nonCancer
Prot_111,Func_0043408,0,nonCancer
Prot_111,Func_0002003,0,nonCancer
Prot_111,Func_0032914,0,nonCancer
Prot_111,Func_0009897,0,nonCancer
Prot_111,Func_0004872,0,nonCancer
Prot_111,Func_0005515,0,nonCancer
Prot_111,Func_0016020,0,nonCancer
Prot_112,Func_0017124,0,nonCancer
Prot_112,Func_0005856,0,nonCancer
Prot_112,Func_0008150,0,nonCancer
Prot_112,Func_0005200,0,nonCancer
Prot_112,Func_0005515,0,nonCancer
Prot_112,Func_0005737,0,nonCancer
Prot_113,Func_0046872,0,cancer
Prot_113,Func_0003700,0,cancer
Prot_113,Func_0008270,0,cancer
Prot_113,Func_0005515,0,cancer
Prot_113,Func_0005737,0,cancer
Prot_113,Func_0005730,0,cancer
Prot_113,Func_0045449,0,cancer
Prot_113,Func_0005634,0,cancer
Prot_114,Func_0005576,0,nonCancer
Prot_114,Func_0005886,0,nonCancer
Prot_114,Func_0005794,0,nonCancer
Prot_114,Func_0031225,0,nonCancer
Prot_114,Func_0016020,0,nonCancer
Prot_114,Func_0007155,0,nonCancer
Prot_115,Func_0003676,0,nonCancer
Prot_115,Func_0006397,0,nonCancer
Prot_115,Func_0008380,0,nonCancer
Prot_115,Func_0005681,0,nonCancer
Prot_115,Func_0005515,0,nonCancer
Prot_115,Func_0005634,0,nonCancer
Prot_115,Func_0000166,0,nonCancer
Prot_116,Func_0006457,0,nonCancer
Prot_116,Func_0005528,0,nonCancer
Prot_116,Func_0016853,0,nonCancer
Prot_116,Func_0003755,0,nonCancer
Prot_116,Func_0018208,0,nonCancer
Prot_116,Func_0005488,0,nonCancer
Prot_117,Func_0016887,0,nonCancer
Prot_117,Func_0008553,0,nonCancer
Prot_117,Func_0006091,0,nonCancer
Prot_117,Func_0006629,0,nonCancer
Prot_117,Func_0030228,0,nonCancer
Prot_117,Func_0046961,0,nonCancer
Prot_117,Func_0009986,0,nonCancer
Prot_117,Func_0005886,0,nonCancer
Prot_117,Func_0042645,0,nonCancer
Prot_117,Func_0016787,0,nonCancer
Prot_117,Func_0005215,0,nonCancer
Prot_117,Func_0042288,0,nonCancer
Prot_117,Func_0006933,0,nonCancer
Prot_117,Func_0006754,0,nonCancer
Prot_117,Func_0006811,0,nonCancer
Prot_117,Func_0015992,0,nonCancer
Prot_117,Func_0005753,0,nonCancer
Prot_117,Func_0046933,0,nonCancer
Prot_117,Func_0005739,0,nonCancer
Prot_117,Func_0051453,0,nonCancer
Prot_117,Func_0031966,0,nonCancer
Prot_117,Func_0006898,0,nonCancer
Prot_117,Func_0006172,0,nonCancer
Prot_117,Func_0001525,0,nonCancer
Prot_117,Func_0022857,0,nonCancer
Prot_117,Func_0016820,0,nonCancer
Prot_117,Func_0005509,0,nonCancer
Prot_117,Func_0005754,0,nonCancer
Prot_117,Func_0005524,0,nonCancer
Prot_117,Func_0043499,0,nonCancer
Prot_117,Func_0042776,0,nonCancer
Prot_117,Func_0006200,0,nonCancer
Prot_117,Func_0005515,0,nonCancer
Prot_117,Func_0005759,0,nonCancer
Prot_117,Func_0000166,0,nonCancer
Prot_118,Func_0007525,0,nonCancer
Prot_118,Func_0015629,0,nonCancer
Prot_118,Func_0008307,0,nonCancer
Prot_118,Func_0007517,0,nonCancer
Prot_118,Func_0030017,0,nonCancer
Prot_118,Func_0003779,0,nonCancer
Prot_118,Func_0030832,0,nonCancer
Prot_118,Func_0030018,0,nonCancer
Prot_118,Func_0005737,0,nonCancer
Prot_119,Func_0016055,0,nonCancer
Prot_119,Func_0004674,0,nonCancer
Prot_119,Func_0004672,0,nonCancer
Prot_119,Func_0006464,0,nonCancer
